time,src_ip,sport,dst_ip,dport,proto,prediction,risk_level,risk_score,src_country,src_city,src_lat,src_lon,dst_country,dst_city,dst_lat,dst_lon
18:31:20,192.168.0.102,57233,142.250.207.170,443,UDP,TOR,Low,0,,,,,,,,
18:31:20,142.250.207.170,443,192.168.0.102,57233,UDP,TOR,Low,0,,,,,,,,
18:31:20,142.250.207.170,443,192.168.0.102,57233,UDP,TOR,Low,0,,,,,,,,
18:31:20,142.250.207.170,443,192.168.0.102,57233,UDP,TOR,Low,0,,,,,,,,
18:31:20,192.168.0.102,57233,142.250.207.170,443,UDP,TOR,Low,0,,,,,,,,
18:31:20,192.168.0.102,53694,192.168.0.1,53,UDP,FREENET,Low,0,,,,,,,,
18:31:20,192.168.0.1,53,192.168.0.102,53694,UDP,VPN,Low,0,,,,,,,,
18:31:20,192.168.0.102,57233,142.250.207.170,443,UDP,TOR,Low,0,,,,,,,,
18:31:20,192.168.0.1,53,192.168.0.102,53101,UDP,VPN,Low,0,,,,,,,,
18:31:20,142.250.207.170,443,192.168.0.102,57233,UDP,TOR,Low,0,,,,,,,,
18:31:20,192.168.0.102,52406,142.250.67.202,443,TCP,FREENET,Low,0,,,,,,,,
18:31:20,192.168.0.102,52406,142.250.67.202,443,TCP,FREENET,Low,0,,,,,,,,
18:31:20,142.250.67.202,443,192.168.0.102,52406,TCP,FREENET,Low,0,,,,,,,,
18:31:20,142.250.67.202,443,192.168.0.102,52406,TCP,FREENET,Low,0,,,,,,,,
18:31:20,192.168.0.102,52406,142.250.67.202,443,TCP,FREENET,Low,0,,,,,,,,
18:31:20,142.250.67.202,443,192.168.0.102,52406,TCP,FREENET,Low,0,,,,,,,,
18:31:20,192.168.0.102,52406,142.250.67.202,443,TCP,FREENET,Low,0,,,,,,,,
18:31:20,192.168.0.102,52406,142.250.67.202,443,TCP,FREENET,Low,0,,,,,,,,
18:31:20,192.168.0.102,52406,142.250.67.202,443,TCP,FREENET,Low,0,,,,,,,,
18:31:20,142.250.67.202,443,192.168.0.102,52406,TCP,FREENET,Low,0,,,,,,,,
18:31:20,192.168.0.102,52406,142.250.67.202,443,TCP,FREENET,Low,0,,,,,,,,
18:31:20,142.250.67.202,443,192.168.0.102,52406,TCP,FREENET,Low,0,,,,,,,,
18:31:20,142.250.67.202,443,192.168.0.102,52406,TCP,FREENET,Low,0,,,,,,,,
18:31:20,192.168.0.102,56070,142.250.67.202,443,UDP,FREENET,Low,0,,,,,,,,
18:31:20,192.168.0.102,56070,142.250.67.202,443,UDP,FREENET,Low,0,,,,,,,,
18:31:20,192.168.0.102,64961,142.250.192.106,443,UDP,I2P,Low,0,,,,,,,,
18:31:20,142.250.67.202,443,192.168.0.102,56070,UDP,TOR,Low,0,,,,,,,,
18:31:20,142.250.67.202,443,192.168.0.102,56070,UDP,TOR,Low,0,,,,,,,,
18:31:20,192.168.0.102,56070,142.250.67.202,443,UDP,FREENET,Low,0,,,,,,,,
18:31:20,142.250.67.202,443,192.168.0.102,56070,UDP,TOR,Low,0,,,,,,,,
18:31:20,142.250.67.202,443,192.168.0.102,56070,UDP,TOR,Low,0,,,,,,,,
18:31:20,142.250.67.202,443,192.168.0.102,56070,UDP,TOR,Low,0,,,,,,,,
18:31:20,192.168.0.102,56070,142.250.67.202,443,UDP,FREENET,Low,0,,,,,,,,
18:31:20,142.250.192.106,443,192.168.0.102,64961,UDP,TOR,Low,0,,,,,,,,
18:31:20,142.250.192.106,443,192.168.0.102,64961,UDP,TOR,Low,0,,,,,,,,
18:31:20,142.250.192.106,443,192.168.0.102,64961,UDP,TOR,Low,0,,,,,,,,
18:31:20,142.250.67.202,443,192.168.0.102,56070,UDP,TOR,Low,0,,,,,,,,
18:31:20,192.168.0.102,56070,142.250.67.202,443,UDP,FREENET,Low,0,,,,,,,,
18:31:20,142.250.67.202,443,192.168.0.102,56070,UDP,TOR,Low,0,,,,,,,,
18:31:20,192.168.0.102,56070,142.250.67.202,443,UDP,FREENET,Low,0,,,,,,,,
18:31:20,142.250.67.202,443,192.168.0.102,56070,UDP,TOR,Low,0,,,,,,,,
18:31:20,142.250.67.202,443,192.168.0.102,56070,UDP,TOR,Low,0,,,,,,,,
18:31:21,142.250.67.202,443,192.168.0.102,52406,TCP,FREENET,Low,0,,,,,,,,
18:31:21,192.168.0.102,52406,142.250.67.202,443,TCP,FREENET,Low,0,,,,,,,,
18:31:21,192.168.0.102,52406,142.250.67.202,443,TCP,FREENET,Low,0,,,,,,,,
18:31:21,142.250.192.106,443,192.168.0.102,64961,UDP,TOR,Low,0,,,,,,,,
18:31:25,192.168.0.102,64961,142.250.192.106,443,UDP,I2P,Low,0,,,,,,,,
18:31:25,192.168.0.102,52406,142.250.67.202,443,TCP,FREENET,Low,0,,,,,,,,
18:31:25,142.250.67.202,443,192.168.0.102,52406,TCP,FREENET,Low,0,,,,,,,,
18:31:25,192.168.0.102,52406,142.250.67.202,443,TCP,FREENET,Low,0,,,,,,,,
18:31:27,192.168.0.102,51099,64.233.170.188,5228,TCP,I2P,Low,0,,,,,,,,
18:31:35,142.250.192.106,443,192.168.0.102,64961,UDP,TOR,Low,0,,,,,,,,
18:31:35,142.250.192.106,443,192.168.0.102,64961,UDP,TOR,Low,0,,,,,,,,
23:12:08,192.168.0.102,57163,15.197.213.252,443,TCP,TOR,Low,0,,,,,,,,
23:12:08,15.197.213.252,443,192.168.0.102,57163,TCP,TOR,Low,0,,,,,,,,
23:12:09,192.168.0.102,62369,142.250.192.106,443,UDP,TOR,Low,0,,,,,,,,
23:12:09,192.168.0.102,62369,142.250.192.106,443,UDP,FREENET,Low,0,,,,,,,,
23:12:09,192.168.0.102,55304,192.168.0.1,53,UDP,FREENET,Low,0,,,,,,,,
23:12:09,192.168.0.102,49606,192.168.0.1,53,UDP,I2P,Low,0,,,,,,,,
23:12:09,192.168.0.102,59227,52.168.117.174,443,TCP,TOR,Low,0,,,,,,,,
23:12:09,192.168.0.1,53,192.168.0.102,49606,UDP,VPN,Low,0,,,,,,,,
23:12:09,52.168.117.174,443,192.168.0.102,59227,TCP,TOR,Low,0,,,,,,,,
23:12:09,52.168.117.174,443,192.168.0.102,59227,TCP,TOR,Low,0,,,,,,,,
23:12:09,192.168.0.102,59227,52.168.117.174,443,TCP,TOR,Low,0,,,,,,,,
23:12:13,192.168.0.1,53,192.168.0.102,57995,UDP,TOR,Low,0,,,,,,,,
23:12:13,142.250.192.74,443,192.168.0.102,59245,TCP,TOR,Low,0,,,,,,,,
23:12:13,142.250.192.74,443,192.168.0.102,59245,TCP,TOR,Low,0,,,,,,,,
23:12:13,192.168.0.102,59245,142.250.192.74,443,TCP,TOR,Low,0,,,,,,,,
23:12:13,192.168.0.102,59245,142.250.192.74,443,TCP,TOR,Low,0,,,,,,,,
23:12:13,192.168.0.102,59245,142.250.192.74,443,TCP,TOR,Low,0,,,,,,,,
23:12:13,192.168.0.102,59245,142.250.192.74,443,TCP,TOR,Low,0,,,,,,,,
23:12:13,192.168.0.102,59245,142.250.192.74,443,TCP,TOR,Low,0,,,,,,,,
23:12:13,192.168.0.102,58128,74.125.200.188,5228,TCP,TOR,Low,0,,,,,,,,
23:12:13,142.250.192.74,443,192.168.0.102,59245,TCP,TOR,Low,0,,,,,,,,
23:12:13,192.168.0.102,59245,142.250.192.74,443,TCP,TOR,Low,0,,,,,,,,
23:12:13,192.168.0.102,59245,142.250.192.74,443,TCP,TOR,Low,0,,,,,,,,
23:12:13,192.168.0.102,59245,142.250.192.74,443,TCP,TOR,Low,0,,,,,,,,
23:12:13,142.250.192.74,443,192.168.0.102,59245,TCP,TOR,Low,0,,,,,,,,
23:12:13,142.250.192.74,443,192.168.0.102,59245,TCP,TOR,Low,0,,,,,,,,
23:12:13,142.250.192.74,443,192.168.0.102,59245,TCP,TOR,Low,0,,,,,,,,
23:12:13,142.250.192.74,443,192.168.0.102,59245,TCP,TOR,Low,0,,,,,,,,
23:12:13,142.250.192.74,443,192.168.0.102,59245,TCP,TOR,Low,0,,,,,,,,
23:12:13,142.250.192.74,443,192.168.0.102,59245,TCP,TOR,Low,0,,,,,,,,
23:12:13,74.125.200.188,5228,192.168.0.102,58128,TCP,TOR,Low,0,,,,,,,,
23:12:13,142.250.192.74,443,192.168.0.102,59245,TCP,TOR,Low,0,,,,,,,,
23:12:13,142.250.192.74,443,192.168.0.102,59245,TCP,TOR,Low,0,,,,,,,,
23:12:15,192.168.0.102,59245,142.250.192.74,443,TCP,TOR,Low,0,,,,,,,,
23:12:15,192.168.0.102,59245,142.250.192.74,443,TCP,TOR,Low,0,,,,,,,,
23:12:15,142.250.192.74,443,192.168.0.102,59245,TCP,VPN,Low,0,,,,,,,,
23:12:15,192.168.0.102,52835,172.217.174.67,443,UDP,FREENET,Low,0,,,,,,,,
23:12:15,172.217.174.67,443,192.168.0.102,52835,UDP,VPN,Low,0,,,,,,,,
23:12:15,172.217.174.67,443,192.168.0.102,52835,UDP,VPN,Low,0,,,,,,,,
23:12:15,192.168.0.102,52835,172.217.174.67,443,UDP,FREENET,Low,0,,,,,,,,
23:12:15,192.168.0.102,52835,172.217.174.67,443,UDP,FREENET,Low,0,,,,,,,,
23:12:16,192.168.0.102,59166,142.250.207.138,443,TCP,TOR,Low,0,,,,,,,,
23:12:16,104.18.37.186,443,192.168.0.102,58180,TCP,TOR,Low,0,,,,,,,,
23:12:17,192.168.0.102,59166,142.250.207.138,443,TCP,TOR,Low,0,,,,,,,,
23:12:17,142.250.207.138,443,192.168.0.102,59166,TCP,TOR,Low,0,,,,,,,,
23:12:17,192.168.0.102,59166,142.250.207.138,443,TCP,TOR,Low,0,,,,,,,,
23:12:20,192.168.0.1,53,192.168.0.102,56826,UDP,TOR,Low,0,,,,,,,,
23:12:20,192.168.0.102,57897,142.250.77.99,443,UDP,TOR,Low,0,,,,,,,,
23:12:20,142.250.77.99,443,192.168.0.102,57897,UDP,TOR,Low,0,,,,,,,,
23:12:20,142.250.77.99,443,192.168.0.102,57897,UDP,TOR,Low,0,,,,,,,,
23:12:20,192.168.0.102,57897,142.250.77.99,443,UDP,TOR,Low,0,,,,,,,,
23:12:20,192.168.0.102,57897,142.250.77.99,443,UDP,TOR,Low,0,,,,,,,,
23:12:20,142.250.77.99,443,192.168.0.102,57897,UDP,TOR,Low,0,,,,,,,,
23:12:20,142.250.77.99,443,192.168.0.102,57897,UDP,TOR,Low,0,,,,,,,,
23:12:20,142.250.77.99,443,192.168.0.102,57897,UDP,TOR,Low,0,,,,,,,,
23:12:20,142.250.77.99,443,192.168.0.102,57897,UDP,TOR,Low,0,,,,,,,,
23:12:21,100.21.51.158,443,192.168.0.102,57994,TCP,TOR,Low,0,,,,,,,,
23:12:22,192.168.0.102,57994,100.21.51.158,443,TCP,TOR,Low,0,,,,,,,,
23:12:22,192.168.0.102,59251,140.82.112.21,443,TCP,TOR,Low,0,,,,,,,,
23:12:22,192.168.0.102,59251,140.82.112.21,443,TCP,TOR,Low,0,,,,,,,,
23:12:23,192.168.0.102,59251,140.82.112.21,443,TCP,TOR,Low,0,,,,,,,,
23:12:23,192.168.0.102,59251,140.82.112.21,443,TCP,TOR,Low,0,,,,,,,,
23:12:23,140.82.112.21,443,192.168.0.102,59251,TCP,TOR,Low,0,,,,,,,,
23:12:23,192.168.0.102,59251,140.82.112.21,443,TCP,TOR,Low,0,,,,,,,,
23:12:23,140.82.112.21,443,192.168.0.102,59251,TCP,TOR,Low,0,,,,,,,,
23:12:23,140.82.112.21,443,192.168.0.102,59251,TCP,TOR,Low,0,,,,,,,,
23:12:23,192.168.0.102,59251,140.82.112.21,443,TCP,TOR,Low,0,,,,,,,,
23:12:24,192.168.0.102,59251,140.82.112.21,443,TCP,TOR,Low,0,,,,,,,,
23:12:24,192.168.0.102,59251,140.82.112.21,443,TCP,TOR,Low,0,,,,,,,,
23:12:24,192.168.0.102,62369,142.250.192.106,443,UDP,TOR,Low,0,,,,,,,,
23:12:24,142.250.192.106,443,192.168.0.102,62369,UDP,TOR,Low,0,,,,,,,,
23:12:24,142.250.192.106,443,192.168.0.102,62369,UDP,TOR,Low,0,,,,,,,,
23:12:24,192.168.0.102,62369,142.250.192.106,443,UDP,FREENET,Low,0,,,,,,,,
23:12:24,142.250.192.106,443,192.168.0.102,62369,UDP,TOR,Low,0,,,,,,,,
23:12:24,192.168.0.102,62369,142.250.192.106,443,UDP,FREENET,Low,0,,,,,,,,
23:12:25,192.168.0.102,59227,52.168.117.174,443,TCP,TOR,Low,0,,,,,,,,
23:12:25,192.168.0.102,59227,52.168.117.174,443,TCP,TOR,Low,0,,,,,,,,
23:12:25,192.168.0.102,59227,52.168.117.174,443,TCP,TOR,Low,0,,,,,,,,
23:12:25,192.168.0.102,59227,52.168.117.174,443,TCP,TOR,Low,0,,,,,,,,
23:12:25,3.33.221.48,80,192.168.0.102,57746,TCP,TOR,Low,0,,,,,,,,
23:12:25,52.168.117.174,443,192.168.0.102,59227,TCP,TOR,Low,0,,,,,,,,
23:12:25,52.168.117.174,443,192.168.0.102,59227,TCP,TOR,Low,0,,,,,,,,
23:12:25,52.168.117.174,443,192.168.0.102,59227,TCP,TOR,Low,0,,,,,,,,
23:12:25,52.168.117.174,443,192.168.0.102,59227,TCP,TOR,Low,0,,,,,,,,
23:12:25,52.168.117.174,443,192.168.0.102,59227,TCP,TOR,Low,0,,,,,,,,
23:12:25,52.168.117.174,443,192.168.0.102,59227,TCP,TOR,Low,0,,,,,,,,
23:12:25,192.168.0.102,59203,104.120.94.248,80,TCP,I2P,Low,0,,,,,,,,
23:12:25,104.120.94.248,80,192.168.0.102,59203,TCP,TOR,Low,0,,,,,,,,
23:12:25,192.168.0.102,59227,52.168.117.174,443,TCP,TOR,Low,0,,,,,,,,
23:12:25,3.33.221.48,80,192.168.0.102,57746,TCP,TOR,Low,0,,,,,,,,
23:12:25,192.168.0.102,57746,3.33.221.48,80,TCP,TOR,Low,0,,,,,,,,
23:12:25,52.168.117.174,443,192.168.0.102,59227,TCP,TOR,Low,0,,,,,,,,
23:12:25,3.33.221.48,80,192.168.0.102,57746,TCP,TOR,Low,0,,,,,,,,
23:12:25,192.168.0.102,57746,3.33.221.48,80,TCP,TOR,Low,0,,,,,,,,
23:12:26,192.168.0.102,57746,3.33.221.48,80,TCP,TOR,Low,0,,,,,,,,
23:12:29,34.8.7.18,443,192.168.0.102,59228,TCP,TOR,Low,0,,,,,,,,
23:12:29,3.33.221.48,80,192.168.0.102,57746,TCP,TOR,Low,0,,,,,,,,
23:12:29,192.168.0.102,57746,3.33.221.48,80,TCP,TOR,Low,0,,,,,,,,
23:12:29,3.33.221.48,80,192.168.0.102,57746,TCP,TOR,Low,0,,,,,,,,
23:12:29,192.168.0.102,57746,3.33.221.48,80,TCP,TOR,Low,0,,,,,,,,
23:12:29,3.33.221.48,80,192.168.0.102,57746,TCP,TOR,Low,0,,,,,,,,
23:12:29,3.33.221.48,80,192.168.0.102,57746,TCP,TOR,Low,0,,,,,,,,
23:12:29,192.168.0.102,57746,3.33.221.48,80,TCP,TOR,Low,0,,,,,,,,
23:12:29,3.33.221.48,80,192.168.0.102,57746,TCP,TOR,Low,0,,,,,,,,
23:12:34,192.168.0.102,53543,142.250.67.196,443,UDP,FREENET,Low,0,,,,,,,,
23:12:34,142.250.67.196,443,192.168.0.102,53543,UDP,TOR,Low,0,,,,,,,,
23:12:38,192.168.0.102,61117,192.168.0.1,53,UDP,VPN,Low,0,,,,,,,,
23:12:38,192.168.0.102,59258,140.82.113.21,443,TCP,TOR,Low,0,,,,,,,,
23:12:38,192.168.0.102,59258,140.82.113.21,443,TCP,TOR,Low,0,,,,,,,,
23:12:38,140.82.113.21,443,192.168.0.102,59258,TCP,TOR,Low,0,,,,,,,,
23:12:38,140.82.113.21,443,192.168.0.102,59258,TCP,TOR,Low,0,,,,,,,,
23:12:38,192.168.0.102,59258,140.82.113.21,443,TCP,TOR,Low,0,,,,,,,,
23:12:38,192.168.0.102,59258,140.82.113.21,443,TCP,TOR,Low,0,,,,,,,,
23:12:38,192.168.0.102,59258,140.82.113.21,443,TCP,TOR,Low,0,,,,,,,,
23:12:39,3.33.221.48,80,192.168.0.102,57746,TCP,TOR,Low,0,,,,,,,,
23:12:39,140.82.113.21,443,192.168.0.102,59258,TCP,TOR,Low,0,,,,,,,,
23:12:39,192.168.0.102,59258,140.82.113.21,443,TCP,TOR,Low,0,,,,,,,,
23:12:39,192.168.0.102,57746,3.33.221.48,80,TCP,TOR,Low,0,,,,,,,,
23:12:39,3.33.221.48,80,192.168.0.102,57746,TCP,TOR,Low,0,,,,,,,,
23:12:39,192.168.0.102,62369,142.250.192.106,443,UDP,TOR,Low,0,,,,,,,,
23:12:39,3.33.221.48,80,192.168.0.102,57746,TCP,TOR,Low,0,,,,,,,,
23:12:39,142.250.192.106,443,192.168.0.102,62369,UDP,TOR,Low,0,,,,,,,,
23:12:39,3.33.221.48,80,192.168.0.102,57746,TCP,TOR,Low,0,,,,,,,,
23:12:39,192.168.0.102,57746,3.33.221.48,80,TCP,TOR,Low,0,,,,,,,,
23:12:40,192.168.0.102,59227,52.168.117.174,443,TCP,TOR,Low,0,,,,,,,,
23:12:41,52.168.117.174,443,192.168.0.102,59227,TCP,TOR,Low,0,,,,,,,,
23:12:41,52.168.117.174,443,192.168.0.102,59227,TCP,TOR,Low,0,,,,,,,,
23:12:41,192.168.0.102,59227,52.168.117.174,443,TCP,TOR,Low,0,,,,,,,,
23:12:41,192.168.0.102,59227,52.168.117.174,443,TCP,TOR,Low,0,,,,,,,,
23:12:41,52.168.117.174,443,192.168.0.102,59227,TCP,TOR,Low,0,,,,,,,,
23:12:44,192.168.0.102,59227,52.168.117.174,443,TCP,TOR,Low,0,,,,,,,,
23:12:44,192.168.0.102,59227,52.168.117.174,443,TCP,TOR,Low,0,,,,,,,,
23:12:44,52.168.117.174,443,192.168.0.102,59227,TCP,TOR,Low,0,,,,,,,,
23:12:44,192.168.0.102,59227,52.168.117.174,443,TCP,TOR,Low,0,,,,,,,,
23:12:45,192.168.0.102,49950,172.217.174.67,443,UDP,I2P,Low,0,,,,,,,,
23:12:45,172.217.174.67,443,192.168.0.102,49950,UDP,TOR,Low,0,,,,,,,,
23:12:45,172.217.174.67,443,192.168.0.102,49950,UDP,TOR,Low,0,,,,,,,,
23:12:45,172.217.174.67,443,192.168.0.102,49950,UDP,TOR,Low,0,,,,,,,,
23:12:45,172.217.174.67,443,192.168.0.102,49950,UDP,TOR,Low,0,,,,,,,,
23:12:45,172.217.174.67,443,192.168.0.102,49950,UDP,TOR,Low,0,,,,,,,,
23:12:45,172.217.174.67,443,192.168.0.102,49950,UDP,TOR,Low,0,,,,,,,,
23:12:45,172.217.174.67,443,192.168.0.102,49950,UDP,TOR,Low,0,,,,,,,,
23:12:51,192.168.0.102,59228,34.8.7.18,443,TCP,TOR,Low,0,,,,,,,,
23:12:51,192.168.0.102,59228,34.8.7.18,443,TCP,TOR,Low,0,,,,,,,,
23:12:51,104.18.37.186,443,192.168.0.102,58180,TCP,TOR,Low,0,,,,,,,,
23:12:52,192.168.0.102,55810,142.250.67.196,443,UDP,ZERONET,Low,0,,,,,,,,
23:12:52,192.168.0.102,55810,142.250.67.196,443,UDP,FREENET,Low,0,,,,,,,,
23:12:52,142.250.67.196,443,192.168.0.102,55810,UDP,TOR,Low,0,,,,,,,,
23:12:52,142.250.67.196,443,192.168.0.102,55810,UDP,VPN,Low,0,,,,,,,,
23:12:52,142.250.67.196,443,192.168.0.102,55810,UDP,TOR,Low,0,,,,,,,,
23:12:52,192.168.0.102,55810,142.250.67.196,443,UDP,FREENET,Low,0,,,,,,,,
23:12:52,192.168.0.102,55810,142.250.67.196,443,UDP,FREENET,Low,0,,,,,,,,
23:12:52,142.250.67.196,443,192.168.0.102,55810,UDP,VPN,Low,0,,,,,,,,
23:12:52,15.197.213.252,443,192.168.0.102,57163,TCP,TOR,Low,0,,,,,,,,
23:12:53,192.168.0.102,57163,15.197.213.252,443,TCP,TOR,Low,0,,,,,,,,
23:12:53,192.168.0.102,57163,15.197.213.252,443,TCP,TOR,Low,0,,,,,,,,
23:12:53,15.197.213.252,443,192.168.0.102,57163,TCP,TOR,Low,0,,,,,,,,
23:12:53,192.168.0.102,50567,142.250.207.138,443,UDP,I2P,Low,0,,,,,,,,
23:12:53,192.168.0.102,49797,192.168.0.1,53,UDP,I2P,Low,0,,,,,,,,
23:12:53,192.168.0.102,56892,142.250.183.42,443,UDP,TOR,Low,0,,,,,,,,
23:12:53,142.250.207.138,443,192.168.0.102,50567,UDP,TOR,Low,0,,,,,,,,
23:12:53,142.250.207.138,443,192.168.0.102,50567,UDP,TOR,Low,0,,,,,,,,
23:12:53,142.250.207.138,443,192.168.0.102,50567,UDP,TOR,Low,0,,,,,,,,
23:12:53,142.250.207.138,443,192.168.0.102,50567,UDP,TOR,Low,0,,,,,,,,
23:12:53,142.250.207.138,443,192.168.0.102,50567,UDP,TOR,Low,0,,,,,,,,
23:12:53,192.168.0.102,50567,142.250.207.138,443,UDP,I2P,Low,0,,,,,,,,
23:12:53,192.168.0.102,50567,142.250.207.138,443,UDP,I2P,Low,0,,,,,,,,
23:12:53,192.168.0.102,50567,142.250.207.138,443,UDP,I2P,Low,0,,,,,,,,
23:12:53,142.250.183.42,443,192.168.0.102,56892,UDP,TOR,Low,0,,,,,,,,
23:12:53,142.250.183.42,443,192.168.0.102,56892,UDP,TOR,Low,0,,,,,,,,
23:12:53,142.250.183.42,443,192.168.0.102,56892,UDP,TOR,Low,0,,,,,,,,
23:12:53,192.168.0.102,56892,142.250.183.42,443,UDP,TOR,Low,0,,,,,,,,
23:12:53,192.168.0.102,56892,142.250.183.42,443,UDP,TOR,Low,0,,,,,,,,
23:12:53,142.250.183.42,443,192.168.0.102,56892,UDP,TOR,Low,0,,,,,,,,
23:12:53,142.250.183.42,443,192.168.0.102,56892,UDP,TOR,Low,0,,,,,,,,
23:12:53,142.250.183.42,443,192.168.0.102,56892,UDP,TOR,Low,0,,,,,,,,
23:12:53,192.168.0.102,50567,142.250.207.138,443,UDP,I2P,Low,0,,,,,,,,
23:12:53,192.168.0.102,56892,142.250.183.42,443,UDP,TOR,Low,0,,,,,,,,
23:12:54,142.250.192.106,443,192.168.0.102,62369,UDP,TOR,Low,0,,,,,,,,
23:12:54,142.250.192.106,443,192.168.0.102,62369,UDP,TOR,Low,0,,,,,,,,
23:12:54,192.168.0.102,62369,142.250.192.106,443,UDP,FREENET,Low,0,,,,,,,,
23:12:54,192.168.0.102,62369,142.250.192.106,443,UDP,TOR,Low,0,,,,,,,,
23:12:54,142.250.207.138,443,192.168.0.102,50567,UDP,TOR,Low,0,,,,,,,,
23:12:54,192.168.0.102,50567,142.250.207.138,443,UDP,I2P,Low,0,,,,,,,,
23:12:54,142.250.192.106,443,192.168.0.102,62369,UDP,TOR,Low,0,,,,,,,,
23:12:54,192.168.0.102,62369,142.250.192.106,443,UDP,FREENET,Low,0,,,,,,,,
23:12:54,142.250.192.106,443,192.168.0.102,62369,UDP,TOR,Low,0,,,,,,,,
23:12:54,142.250.192.106,443,192.168.0.102,62369,UDP,TOR,Low,0,,,,,,,,
23:12:54,142.250.192.106,443,192.168.0.102,62369,UDP,TOR,Low,0,,,,,,,,
23:12:57,142.250.192.106,443,192.168.0.102,62369,UDP,TOR,Low,0,,,,,,,,
23:12:57,52.168.117.174,443,192.168.0.102,59227,TCP,TOR,Low,0,,,,,,,,
23:12:57,192.168.0.102,59227,52.168.117.174,443,TCP,TOR,Low,0,,,,,,,,
23:12:57,192.168.0.102,59288,140.82.113.21,443,TCP,TOR,Low,0,,,,,,,,
23:12:57,140.82.113.21,443,192.168.0.102,59288,TCP,TOR,Low,0,,,,,,,,
23:12:57,192.168.0.102,59288,140.82.113.21,443,TCP,TOR,Low,0,,,,,,,,
23:12:57,192.168.0.102,59288,140.82.113.21,443,TCP,TOR,Low,0,,,,,,,,
23:12:57,192.168.0.102,59288,140.82.113.21,443,TCP,TOR,Low,0,,,,,,,,
23:12:57,192.168.0.102,59288,140.82.113.21,443,TCP,TOR,Low,0,,,,,,,,
23:12:58,140.82.113.21,443,192.168.0.102,59288,TCP,TOR,Low,0,,,,,,,,
23:12:58,140.82.113.21,443,192.168.0.102,59288,TCP,TOR,Low,0,,,,,,,,
23:12:58,140.82.113.21,443,192.168.0.102,59288,TCP,TOR,Low,0,,,,,,,,
23:12:58,140.82.113.21,443,192.168.0.102,59288,TCP,TOR,Low,0,,,,,,,,
23:12:58,192.168.0.102,59288,140.82.113.21,443,TCP,TOR,Low,0,,,,,,,,
23:12:58,74.125.200.188,5228,192.168.0.102,58128,TCP,TOR,Low,0,,,,,,,,
23:12:59,192.168.0.102,51874,192.168.0.1,53,UDP,FREENET,Low,0,,,,,,,,
00:06:41,142.250.67.196,443,192.168.0.102,61641,UDP,Infilteration,Low,0,,,,,,,,
00:06:41,192.168.0.102,63468,142.250.67.196,443,UDP,BENIGN,Low,0,,,,,,,,
00:06:41,142.250.67.196,443,192.168.0.102,63468,UDP,Infilteration,Low,0,,,,,,,,
00:06:41,192.168.0.102,57746,3.33.221.48,80,TCP,BENIGN,Low,0,,,,,,,,
00:06:41,3.33.221.48,80,192.168.0.102,57746,TCP,Infilteration,Low,0,,,,,,,,
00:06:41,104.18.36.252,443,192.168.0.102,60109,TCP,Infilteration,Low,0,,,,,,,,
00:06:47,172.64.150.70,443,192.168.0.102,59359,TCP,Infilteration,Low,0,,,,,,,,
00:06:52,192.168.0.102,50691,192.168.0.1,53,UDP,BENIGN,Low,0,,,,,,,,
00:06:52,192.168.0.102,53137,192.168.0.1,53,UDP,BENIGN,Low,0,,,,,,,,
00:06:52,192.168.0.102,58782,172.217.174.67,443,UDP,BENIGN,Low,0,,,,,,,,
00:06:52,172.217.174.67,443,192.168.0.102,58782,UDP,Infilteration,Low,0,,,,,,,,
00:06:53,104.18.39.21,443,192.168.0.102,60023,TCP,Infilteration,Low,0,,,,,,,,
00:06:53,192.168.0.102,60023,104.18.39.21,443,TCP,BENIGN,Low,0,,,,,,,,
00:06:53,192.168.0.102,51054,142.251.220.10,443,UDP,BENIGN,Low,0,,,,,,,,
00:06:53,142.251.220.10,443,192.168.0.102,51054,UDP,BENIGN,Low,0,,,,,,,,
00:06:54,192.168.0.102,57746,3.33.221.48,80,TCP,DoS attacks-Slowloris,Low,0,,,,,,,,
00:06:54,3.33.221.48,80,192.168.0.102,57746,TCP,Infilteration,Low,0,,,,,,,,
00:06:54,16.146.176.229,443,192.168.0.102,59930,TCP,Infilteration,Low,0,,,,,,,,
00:06:54,15.197.213.252,443,192.168.0.102,57163,TCP,Infilteration,Low,0,,,,,,,,
00:06:54,192.168.0.102,57163,15.197.213.252,443,TCP,BENIGN,Low,0,,,,,,,,
00:06:54,192.168.0.102,60468,162.247.241.14,443,TCP,BENIGN,Low,0,,,,,,,,
00:06:54,192.168.0.102,60469,162.247.241.14,443,TCP,BENIGN,Low,0,,,,,,,,
00:06:55,162.247.241.14,443,192.168.0.102,60468,TCP,Infilteration,Low,0,,,,,,,,
00:06:55,162.247.241.14,443,192.168.0.102,60469,TCP,Infilteration,Low,0,,,,,,,,
00:06:55,192.168.0.102,60470,52.71.237.94,443,TCP,BENIGN,Low,0,,,,,,,,
00:06:55,192.168.0.102,54168,142.250.192.106,443,UDP,BENIGN,Low,0,,,,,,,,
00:06:55,142.250.192.106,443,192.168.0.102,54168,UDP,Infilteration,Low,0,,,,,,,,
00:06:55,52.71.237.94,443,192.168.0.102,60470,TCP,Infilteration,Low,0,,,,,,,,
00:06:56,192.168.0.102,60109,104.18.36.252,443,TCP,BENIGN,Low,0,,,,,,,,
